Mode XML Parameters
ACO
maxNumIterations	100
pheromonesEvaporationRate	0.65
alpha	0.85
beta	0.85
numberOfAnts	20
GA
geneType	LSystem
maxNumIterations	50
eliteNumber	0
mutationRate	0.05
crossoverRate	0.6
EVA
acoImportance	0.25
agImportance	0.75
Maze	dimension	col	#	#ok	#no	avg ok
maze200_5_0.mz	200	5	0	0	100	NaN
maze200_5_1.mz	200	5	1	15	85	43.8
maze200_5_2.mz	200	5	2	31	69	51.67741935483871
maze200_5_3.mz	200	5	3	99	1	10.575757575757576
maze200_5_4.mz	200	5	4	59	41	40.6271186440678
maze200_5_5.mz	200	5	5	2	98	53.0
maze200_5_6.mz	200	5	6	44	56	32.36363636363637
maze200_5_7.mz	200	5	7	1	99	5.0
maze200_5_8.mz	200	5	8	43	57	36.58139534883721
maze200_5_9.mz	200	5	9	1	99	44.0
maze200_10_0.mz	200	10	0	78	22	30.576923076923077
maze200_10_1.mz	200	10	1	100	0	3.81
maze200_10_2.mz	200	10	2	45	55	44.044444444444444
maze200_10_3.mz	200	10	3	100	0	8.17
maze200_10_4.mz	200	10	4	98	2	8.673469387755102
maze200_10_5.mz	200	10	5	0	100	NaN
maze200_10_6.mz	200	10	6	100	0	4.79
maze200_10_7.mz	200	10	7	25	75	44.84
maze200_10_8.mz	200	10	8	100	0	12.13
maze200_10_9.mz	200	10	9	100	0	11.04
maze200_20_0.mz	200	20	0	34	66	46.588235294117645
maze200_20_1.mz	200	20	1	100	0	8.34
maze200_20_2.mz	200	20	2	97	3	9.061855670103093
maze200_20_3.mz	200	20	3	72	28	29.541666666666668
maze200_20_4.mz	200	20	4	90	10	19.2
maze200_20_5.mz	200	20	5	70	30	31.9
maze200_20_6.mz	200	20	6	100	0	1.17
maze200_20_7.mz	200	20	7	100	0	6.06
maze200_20_8.mz	200	20	8	33	67	43.90909090909091
maze200_20_9.mz	200	20	9	94	6	16.095744680851062
maze210_5_0.mz	210	5	0	52	48	37.63461538461539
maze210_5_1.mz	210	5	1	84	16	25.61904761904762
maze210_5_2.mz	210	5	2	64	36	42.25
maze210_5_3.mz	210	5	3	15	85	52.8
maze210_5_4.mz	210	5	4	20	80	54.55
maze210_5_5.mz	210	5	5	52	48	40.46153846153846
maze210_5_6.mz	210	5	6	6	94	28.0
maze210_5_7.mz	210	5	7	23	77	48.56521739130435
maze210_5_8.mz	210	5	8	79	21	22.367088607594937
maze210_5_9.mz	210	5	9	30	70	44.233333333333334
maze210_10_0.mz	210	10	0	87	13	23.367816091954023
maze210_10_1.mz	210	10	1	97	3	14.22680412371134
maze210_10_2.mz	210	10	2	43	57	44.83720930232558
maze210_10_3.mz	210	10	3	96	4	6.083333333333333
maze210_10_4.mz	210	10	4	31	69	56.806451612903224
maze210_10_5.mz	210	10	5	3	97	60.0
maze210_10_6.mz	210	10	6	71	29	36.971830985915496
maze210_10_7.mz	210	10	7	89	11	20.741573033707866
maze210_10_8.mz	210	10	8	82	18	19.963414634146343
maze210_10_9.mz	210	10	9	81	19	24.19753086419753
maze210_15_0.mz	210	15	0	29	71	42.96551724137931
maze210_15_1.mz	210	15	1	64	36	25.984375
maze210_15_2.mz	210	15	2	84	16	26.226190476190474
maze210_15_3.mz	210	15	3	86	14	19.453488372093023
maze210_15_4.mz	210	15	4	69	31	35.028985507246375
maze210_15_5.mz	210	15	5	89	11	23.415730337078653
maze210_15_6.mz	210	15	6	100	0	2.26
maze210_15_7.mz	210	15	7	100	0	2.08
maze210_15_8.mz	210	15	8	67	33	34.3134328358209
maze210_15_9.mz	210	15	9	97	3	13.061855670103093
maze220_5_0.mz	220	5	0	14	86	40.07142857142857
maze220_5_1.mz	220	5	1	66	34	32.07575757575758
maze220_5_2.mz	220	5	2	4	96	56.75
maze220_5_3.mz	220	5	3	38	62	51.10526315789474
maze220_5_4.mz	220	5	4	11	89	60.81818181818182
maze220_5_5.mz	220	5	5	15	85	43.666666666666664
maze220_5_6.mz	220	5	6	0	100	NaN
maze220_5_7.mz	220	5	7	43	57	41.46511627906977
maze220_5_8.mz	220	5	8	9	91	22.333333333333332
maze220_5_9.mz	220	5	9	19	81	33.10526315789474
maze220_10_0.mz	220	10	0	54	46	32.0
maze220_10_1.mz	220	10	1	83	17	30.734939759036145
maze220_10_2.mz	220	10	2	75	25	24.893333333333334
maze220_10_3.mz	220	10	3	57	43	32.87719298245614
maze220_10_4.mz	220	10	4	96	4	12.09375
maze220_10_5.mz	220	10	5	99	1	9.616161616161616
maze220_10_6.mz	220	10	6	46	54	38.80434782608695
maze220_10_7.mz	220	10	7	99	1	6.111111111111111
maze220_10_8.mz	220	10	8	26	74	34.23076923076923
maze220_10_9.mz	220	10	9	10	90	23.3
maze220_20_0.mz	220	20	0	51	49	39.254901960784316
maze220_20_1.mz	220	20	1	100	0	0.0
maze220_20_2.mz	220	20	2	97	3	21.628865979381445
maze220_20_3.mz	220	20	3	98	2	13.989795918367347
maze220_20_4.mz	220	20	4	94	6	12.457446808510639
maze220_20_5.mz	220	20	5	100	0	1.28
maze220_20_6.mz	220	20	6	100	0	3.24
maze220_20_7.mz	220	20	7	99	1	10.171717171717171
maze220_20_8.mz	220	20	8	100	0	3.54
maze220_20_9.mz	220	20	9	48	52	38.208333333333336
maze230_5_0.mz	230	5	0	1	99	80.0
maze230_5_1.mz	230	5	1	12	88	39.583333333333336
maze230_5_2.mz	230	5	2	65	35	29.123076923076923
maze230_5_3.mz	230	5	3	2	98	29.5
maze230_5_4.mz	230	5	4	59	41	37.440677966101696
maze230_5_5.mz	230	5	5	24	76	44.458333333333336
maze230_5_6.mz	230	5	6	24	76	42.166666666666664
maze230_5_7.mz	230	5	7	1	99	96.0
maze230_5_8.mz	230	5	8	0	100	NaN
maze230_5_9.mz	230	5	9	3	97	87.66666666666667
maze230_10_0.mz	230	10	0	68	32	29.985294117647058
maze230_10_1.mz	230	10	1	48	52	36.020833333333336
maze230_10_2.mz	230	10	2	14	86	44.0
maze230_10_3.mz	230	10	3	92	8	17.032608695652176
maze230_10_4.mz	230	10	4	88	12	21.59090909090909
maze230_10_5.mz	230	10	5	51	49	40.15686274509804
maze230_10_6.mz	230	10	6	98	2	8.081632653061224
maze230_10_7.mz	230	10	7	100	0	3.25
maze230_10_8.mz	230	10	8	100	0	8.79
maze230_10_9.mz	230	10	9	18	82	41.166666666666664
maze240_5_0.mz	240	5	0	1	99	3.0
maze240_5_1.mz	240	5	1	53	47	34.0377358490566
maze240_5_2.mz	240	5	2	77	23	25.246753246753247
maze240_5_3.mz	240	5	3	6	94	55.5
maze240_5_4.mz	240	5	4	10	90	42.8
maze240_5_5.mz	240	5	5	78	22	24.076923076923077
maze240_5_6.mz	240	5	6	44	56	32.95454545454545
maze240_5_7.mz	240	5	7	81	19	21.22222222222222
maze240_5_8.mz	240	5	8	71	29	35.38028169014085
maze240_5_9.mz	240	5	9	2	98	56.5
maze240_10_0.mz	240	10	0	0	100	NaN
maze240_10_1.mz	240	10	1	47	53	36.57446808510638
maze240_10_2.mz	240	10	2	39	61	43.46153846153846
maze240_10_3.mz	240	10	3	97	3	17.8659793814433
maze240_10_4.mz	240	10	4	97	3	9.31958762886598
maze240_10_5.mz	240	10	5	15	85	45.0
maze240_10_6.mz	240	10	6	64	36	35.53125
maze240_10_7.mz	240	10	7	30	70	48.4
maze240_10_8.mz	240	10	8	100	0	2.38
maze240_10_9.mz	240	10	9	77	23	28.935064935064936
maze240_15_0.mz	240	15	0	100	0	8.68
maze240_15_1.mz	240	15	1	94	6	17.06382978723404
maze240_15_2.mz	240	15	2	77	23	21.883116883116884
maze240_15_3.mz	240	15	3	100	0	2.32
maze240_15_4.mz	240	15	4	5	95	64.8
maze240_15_5.mz	240	15	5	100	0	2.15
maze240_15_6.mz	240	15	6	100	0	8.5
maze240_15_7.mz	240	15	7	8	92	52.625
maze240_15_8.mz	240	15	8	80	20	22.8375
maze240_15_9.mz	240	15	9	94	6	18.27659574468085
maze240_20_0.mz	240	20	0	100	0	1.58
maze240_20_1.mz	240	20	1	100	0	1.26
maze240_20_2.mz	240	20	2	97	3	15.309278350515465
maze240_20_3.mz	240	20	3	22	78	49.90909090909091
maze240_20_4.mz	240	20	4	25	75	30.32
maze240_20_5.mz	240	20	5	93	7	18.096774193548388
maze240_20_6.mz	240	20	6	86	14	29.767441860465116
maze240_20_7.mz	240	20	7	51	49	33.94117647058823
maze240_20_8.mz	240	20	8	14	86	46.642857142857146
maze240_20_9.mz	240	20	9	26	74	41.88461538461539
maze250_5_0.mz	250	5	0	3	97	44.666666666666664
maze250_5_1.mz	250	5	1	5	95	46.4
maze250_5_2.mz	250	5	2	46	54	42.06521739130435
maze250_5_3.mz	250	5	3	41	59	45.5609756097561
maze250_5_4.mz	250	5	4	21	79	47.0
maze250_5_5.mz	250	5	5	13	87	49.69230769230769
maze250_5_6.mz	250	5	6	68	32	29.25
maze250_5_7.mz	250	5	7	5	95	52.2
maze250_5_8.mz	250	5	8	86	14	21.872093023255815
maze250_5_9.mz	250	5	9	29	71	47.275862068965516
maze250_10_0.mz	250	10	0	0	100	NaN
maze250_10_1.mz	250	10	1	99	1	12.141414141414142
maze250_10_2.mz	250	10	2	4	96	38.25
maze250_10_3.mz	250	10	3	40	60	37.025
maze250_10_4.mz	250	10	4	52	48	38.88461538461539
maze250_10_5.mz	250	10	5	95	5	17.989473684210527
maze250_10_6.mz	250	10	6	100	0	6.45
maze250_10_7.mz	250	10	7	7	93	74.71428571428571
maze250_10_8.mz	250	10	8	3	97	28.333333333333332
maze250_10_9.mz	250	10	9	71	29	35.605633802816904
maze260_5_0.mz	260	5	0	50	50	34.16
maze260_5_1.mz	260	5	1	1	99	77.0
maze260_5_2.mz	260	5	2	0	100	NaN
maze260_5_3.mz	260	5	3	34	66	42.61764705882353
maze260_5_4.mz	260	5	4	15	85	54.86666666666667
maze260_5_5.mz	260	5	5	52	48	32.88461538461539
maze260_5_6.mz	260	5	6	17	83	52.588235294117645
maze260_5_7.mz	260	5	7	37	63	30.72972972972973
maze260_5_8.mz	260	5	8	95	5	22.66315789473684
maze260_5_9.mz	260	5	9	3	97	74.33333333333333
maze260_10_0.mz	260	10	0	0	100	NaN
maze260_10_1.mz	260	10	1	0	100	NaN
maze260_10_2.mz	260	10	2	32	68	50.21875
maze260_10_3.mz	260	10	3	19	81	37.31578947368421
maze260_10_4.mz	260	10	4	3	97	63.0
maze260_10_5.mz	260	10	5	76	24	34.8421052631579
maze260_10_6.mz	260	10	6	74	26	26.256756756756758
maze260_10_7.mz	260	10	7	38	62	37.473684210526315
maze260_10_8.mz	260	10	8	0	100	NaN
maze260_10_9.mz	260	10	9	0	100	NaN
maze260_20_0.mz	260	20	0	15	85	50.93333333333333
maze260_20_1.mz	260	20	1	37	63	37.32432432432432
maze260_20_2.mz	260	20	2	31	69	42.87096774193548
maze260_20_3.mz	260	20	3	3	97	42.0
maze260_20_4.mz	260	20	4	95	5	22.74736842105263
maze260_20_5.mz	260	20	5	5	95	73.4
maze260_20_6.mz	260	20	6	36	64	38.22222222222222
maze260_20_7.mz	260	20	7	39	61	40.1025641025641
maze260_20_8.mz	260	20	8	39	61	40.1025641025641
maze260_20_9.mz	260	20	9	39	61	40.1025641025641
maze270_5_0.mz	270	5	0	0	100	NaN
maze270_5_1.mz	270	5	1	3	97	49.666666666666664
maze270_5_2.mz	270	5	2	13	87	55.92307692307692
maze270_5_3.mz	270	5	3	2	98	25.5
maze270_5_4.mz	270	5	4	96	4	9.958333333333334
maze270_5_5.mz	270	5	5	0	100	NaN
maze270_5_6.mz	270	5	6	50	50	33.86
maze270_5_7.mz	270	5	7	16	84	46.9375
maze270_5_8.mz	270	5	8	7	93	47.285714285714285
maze270_5_9.mz	270	5	9	1	99	95.0
maze270_10_0.mz	270	10	0	15	85	39.0
maze270_10_1.mz	270	10	1	99	1	8.06060606060606
maze270_10_2.mz	270	10	2	51	49	37.90196078431372
maze270_10_3.mz	270	10	3	15	85	44.333333333333336
maze270_10_4.mz	270	10	4	12	88	41.166666666666664
maze270_10_5.mz	270	10	5	7	93	40.857142857142854
maze270_10_6.mz	270	10	6	40	60	44.95
maze270_10_7.mz	270	10	7	63	37	35.06349206349206
maze270_10_8.mz	270	10	8	69	31	30.028985507246375
maze270_10_9.mz	270	10	9	18	82	51.888888888888886
maze270_15_0.mz	270	15	0	90	10	15.6
maze270_15_1.mz	270	15	1	89	11	18.48314606741573
maze270_15_2.mz	270	15	2	100	0	5.88
maze270_15_3.mz	270	15	3	1	99	94.0
maze270_15_4.mz	270	15	4	92	8	21.67391304347826
maze270_15_5.mz	270	15	5	7	93	36.285714285714285
maze270_15_6.mz	270	15	6	20	80	40.35
maze270_15_7.mz	270	15	7	8	92	50.5
maze270_15_8.mz	270	15	8	100	0	4.48
maze270_15_9.mz	270	15	9	29	71	39.241379310344826
maze280_5_0.mz	280	5	0	0	100	NaN
maze280_5_1.mz	280	5	1	2	98	18.5
maze280_5_2.mz	280	5	2	20	80	34.2
maze280_5_3.mz	280	5	3	1	99	20.0
maze280_5_4.mz	280	5	4	0	100	NaN
maze280_5_5.mz	280	5	5	0	100	NaN
maze280_5_6.mz	280	5	6	9	91	33.333333333333336
maze280_5_7.mz	280	5	7	31	69	46.83870967741935
maze280_5_8.mz	280	5	8	2	98	69.0
maze280_5_9.mz	280	5	9	12	88	51.166666666666664
maze280_10_0.mz	280	10	0	69	31	35.82608695652174
maze280_10_1.mz	280	10	1	100	0	3.29
maze280_10_2.mz	280	10	2	4	96	42.25
maze280_10_3.mz	280	10	3	37	63	47.62162162162162
maze280_10_4.mz	280	10	4	13	87	64.07692307692308
maze280_10_5.mz	280	10	5	58	42	31.189655172413794
maze280_10_6.mz	280	10	6	93	7	20.344086021505376
maze280_10_7.mz	280	10	7	7	93	38.142857142857146
maze280_10_8.mz	280	10	8	1	99	81.0
maze280_10_9.mz	280	10	9	13	87	56.69230769230769
maze280_20_0.mz	280	20	0	8	92	64.125
maze280_20_1.mz	280	20	1	78	22	25.26923076923077
maze280_20_2.mz	280	20	2	100	0	2.73
maze280_20_3.mz	280	20	3	21	79	49.095238095238095
maze280_20_4.mz	280	20	4	0	100	NaN
maze280_20_5.mz	280	20	5	100	0	7.42
maze280_20_6.mz	280	20	6	20	80	38.0
maze280_20_7.mz	280	20	7	7	93	38.42857142857143
maze280_20_8.mz	280	20	8	9	91	34.22222222222222
maze280_20_9.mz	280	20	9	100	0	1.41
maze290_5_0.mz	290	5	0	0	100	NaN
maze290_5_1.mz	290	5	1	7	93	32.285714285714285
maze290_5_2.mz	290	5	2	0	100	NaN
maze290_5_3.mz	290	5	3	10	90	59.5
maze290_5_4.mz	290	5	4	4	96	55.25
maze290_5_5.mz	290	5	5	1	99	92.0
maze290_5_6.mz	290	5	6	1	99	5.0
maze290_5_7.mz	290	5	7	99	1	7.08080808080808
maze290_5_8.mz	290	5	8	1	99	47.0
maze290_5_9.mz	290	5	9	10	90	50.9
maze290_10_0.mz	290	10	0	25	75	41.64
maze290_10_1.mz	290	10	1	37	63	42.32432432432432
maze290_10_2.mz	290	10	2	61	39	45.24590163934426
maze290_10_3.mz	290	10	3	60	40	34.166666666666664
maze290_10_4.mz	290	10	4	92	8	15.891304347826088
maze290_10_5.mz	290	10	5	65	35	34.89230769230769
maze290_10_6.mz	290	10	6	3	97	19.666666666666668
maze290_10_7.mz	290	10	7	88	12	30.545454545454547
maze290_10_8.mz	290	10	8	59	41	37.74576271186441
maze290_10_9.mz	290	10	9	58	42	39.05172413793103
maze300_5_0.mz	300	5	0	0	100	NaN
maze300_5_1.mz	300	5	1	7	93	51.285714285714285
maze300_5_2.mz	300	5	2	1	99	81.0
maze300_5_3.mz	300	5	3	2	98	65.5
maze300_5_4.mz	300	5	4	0	100	NaN
maze300_5_5.mz	300	5	5	0	100	NaN
maze300_5_6.mz	300	5	6	0	100	NaN
maze300_5_7.mz	300	5	7	0	100	NaN
maze300_5_8.mz	300	5	8	1	99	91.0
maze300_5_9.mz	300	5	9	82	18	20.963414634146343
maze300_10_0.mz	300	10	0	93	7	18.892473118279568
maze300_10_1.mz	300	10	1	79	21	22.27848101265823
maze300_10_2.mz	300	10	2	61	39	35.032786885245905
maze300_10_3.mz	300	10	3	100	0	1.82
maze300_10_4.mz	300	10	4	8	92	32.0
maze300_10_5.mz	300	10	5	37	63	41.729729729729726
maze300_10_6.mz	300	10	6	44	56	35.20454545454545
maze300_10_7.mz	300	10	7	21	79	38.95238095238095
maze300_10_8.mz	300	10	8	100	0	5.0
maze300_10_9.mz	300	10	9	6	94	39.5
maze300_15_0.mz	300	15	0	37	63	44.567567567567565
maze300_15_1.mz	300	15	1	74	26	21.324324324324323
maze300_15_2.mz	300	15	2	98	2	8.183673469387756
maze300_15_3.mz	300	15	3	15	85	40.46666666666667
maze300_15_4.mz	300	15	4	42	58	45.166666666666664
maze300_15_5.mz	300	15	5	17	83	48.11764705882353
maze300_15_6.mz	300	15	6	99	1	11.454545454545455
maze300_15_7.mz	300	15	7	48	52	44.208333333333336
maze300_15_8.mz	300	15	8	79	21	29.050632911392405
maze300_15_9.mz	300	15	9	6	94	29.166666666666668
maze300_20_0.mz	300	20	0	100	0	5.26
maze300_20_1.mz	300	20	1	55	45	32.10909090909091
maze300_20_2.mz	300	20	2	17	83	38.64705882352941
maze300_20_3.mz	300	20	3	91	9	18.78021978021978
maze300_20_4.mz	300	20	4	39	61	35.82051282051282
maze300_20_5.mz	300	20	5	48	52	43.625
maze300_20_6.mz	300	20	6	60	40	33.61666666666667
maze300_20_7.mz	300	20	7	100	0	6.22
maze300_20_8.mz	300	20	8	60	40	42.233333333333334
maze300_20_9.mz	300	20	9	64	36	28.34375

