Mode XML Parameters
ACO
maxNumIterations	50
pheromonesEvaporationRate	0.65
alpha	0.85
beta	0.85
numberOfAnts	15
GA
geneType	LSystem
maxNumIterations	35
eliteNumber	0
mutationRate	0.05
crossoverRate	0.6
EVA
acoImportance	0.75
agImportance	0.25
Maze	dimension	col	#	#ok	#no	avg ok
maze180_10_4.mz	180	10	4	51	49	14.901960784313726
maze180_10_5.mz	180	10	5	87	13	6.586206896551724
maze180_10_6.mz	180	10	6	86	14	6.523255813953488
maze180_10_7.mz	180	10	7	37	63	20.91891891891892
maze180_10_8.mz	180	10	8	65	35	10.76923076923077
maze180_10_9.mz	180	10	9	25	75	21.6
maze180_15_0.mz	180	15	0	0	100	NaN
maze180_15_1.mz	180	15	1	39	61	18.871794871794872
maze180_15_2.mz	180	15	2	15	85	20.933333333333334
maze180_15_3.mz	180	15	3	98	2	2.673469387755102
maze180_15_4.mz	180	15	4	9	91	25.333333333333332
maze180_15_5.mz	180	15	5	85	15	10.305882352941177
