Mode XML Parameters
ACO
maxNumIterations	100
pheromonesEvaporationRate	0.65
alpha	0.85
beta	0.85
numberOfAnts	20
GA
geneType	Simple
maxNumIterations	50
eliteNumber	0
mutationRate	0.05
crossoverRate	0.6
EVA
acoImportance	0.75
agImportance	0.25
Maze	dimension	col	#	#ok	#no	avg ok
maze190_5_1.mz	190	5	1	78	22	17.153846153846153
maze190_5_2.mz	190	5	2	19	81	46.21052631578947
maze190_5_3.mz	190	5	3	45	55	25.42222222222222
maze190_5_4.mz	190	5	4	35	65	36.857142857142854
maze190_5_5.mz	190	5	5	64	36	25.390625
maze190_5_6.mz	190	5	6	59	41	24.135593220338983
maze190_5_7.mz	190	5	7	28	72	44.285714285714285
maze190_5_8.mz	190	5	8	5	95	42.6
maze190_5_9.mz	190	5	9	88	12	18.806818181818183
maze190_10_0.mz	190	10	0	89	11	9.044943820224718
maze190_10_1.mz	190	10	1	94	6	14.53191489361702
maze190_10_2.mz	190	10	2	31	69	37.0
maze190_10_3.mz	190	10	3	94	6	9.957446808510639
maze190_10_4.mz	190	10	4	0	100	NaN
maze190_10_5.mz	190	10	5	75	25	28.32
maze190_10_6.mz	190	10	6	18	82	45.55555555555556
maze190_10_7.mz	190	10	7	100	0	0.64
maze190_10_8.mz	190	10	8	1	99	37.0
maze190_10_9.mz	190	10	9	41	59	27.682926829268293
maze200_5_0.mz	200	5	0	1	99	32.0
maze200_5_1.mz	200	5	1	20	80	33.05
maze200_5_2.mz	200	5	2	24	76	46.25
maze200_5_3.mz	200	5	3	94	6	13.148936170212766
maze200_5_4.mz	200	5	4	7	93	38.714285714285715
maze200_5_5.mz	200	5	5	0	100	NaN
maze200_5_6.mz	200	5	6	52	48	34.80769230769231
maze200_5_7.mz	200	5	7	10	90	57.6
maze200_5_8.mz	200	5	8	0	100	NaN
maze200_5_9.mz	200	5	9	0	100	NaN
maze200_10_0.mz	200	10	0	43	57	32.30232558139535
maze200_10_1.mz	200	10	1	97	3	5.494845360824742
maze200_10_2.mz	200	10	2	28	72	55.642857142857146
maze200_10_3.mz	200	10	3	97	3	6.917525773195877
maze200_10_4.mz	200	10	4	98	2	9.377551020408163
maze200_10_5.mz	200	10	5	1	99	73.0
maze200_10_6.mz	200	10	6	97	3	10.54639175257732
maze200_10_7.mz	200	10	7	10	90	42.1
maze200_10_8.mz	200	10	8	81	19	17.617283950617285
maze200_10_9.mz	200	10	9	93	7	13.397849462365592
maze200_20_0.mz	200	20	0	31	69	32.74193548387097
maze200_20_1.mz	200	20	1	71	29	25.154929577464788
maze200_20_2.mz	200	20	2	66	34	26.439393939393938
maze200_20_3.mz	200	20	3	37	63	30.135135135135137
maze200_20_4.mz	200	20	4	85	15	14.282352941176471
maze200_20_5.mz	200	20	5	20	80	35.0
maze200_20_6.mz	200	20	6	97	3	5.907216494845361
maze200_20_7.mz	200	20	7	63	37	23.746031746031747
maze200_20_8.mz	200	20	8	8	92	45.0
maze200_20_9.mz	200	20	9	52	48	33.07692307692308
maze210_5_0.mz	210	5	0	0	100	NaN
maze210_5_1.mz	210	5	1	56	44	24.946428571428573
maze210_5_2.mz	210	5	2	36	64	32.72222222222222
maze210_5_3.mz	210	5	3	21	79	47.666666666666664
maze210_5_4.mz	210	5	4	3	97	52.333333333333336
maze210_5_5.mz	210	5	5	6	94	44.166666666666664
maze210_5_6.mz	210	5	6	11	89	49.36363636363637
maze210_5_7.mz	210	5	7	2	98	75.5
maze210_5_8.mz	210	5	8	88	12	20.181818181818183
maze210_5_9.mz	210	5	9	19	81	41.36842105263158
maze210_10_0.mz	210	10	0	77	23	21.727272727272727
maze210_10_1.mz	210	10	1	94	6	13.0
maze210_10_2.mz	210	10	2	37	63	29.054054054054053
maze210_10_3.mz	210	10	3	65	35	22.676923076923078
maze210_10_4.mz	210	10	4	60	40	35.61666666666667
maze210_10_5.mz	210	10	5	14	86	34.285714285714285
maze210_10_6.mz	210	10	6	62	38	33.67741935483871
maze210_10_7.mz	210	10	7	86	14	13.55813953488372
maze210_10_8.mz	210	10	8	39	61	37.8974358974359
maze210_10_9.mz	210	10	9	76	24	22.973684210526315
maze210_15_0.mz	210	15	0	24	76	39.291666666666664
maze210_15_1.mz	210	15	1	21	79	40.476190476190474
maze210_15_2.mz	210	15	2	74	26	21.216216216216218
maze210_15_3.mz	210	15	3	66	34	29.727272727272727
maze210_15_4.mz	210	15	4	26	74	38.84615384615385
maze210_15_5.mz	210	15	5	65	35	20.076923076923077
maze210_15_6.mz	210	15	6	95	5	6.947368421052632
maze210_15_7.mz	210	15	7	93	7	8.817204301075268
maze210_15_8.mz	210	15	8	55	45	30.163636363636364
maze210_15_9.mz	210	15	9	45	55	29.08888888888889
maze220_5_0.mz	220	5	0	33	67	38.303030303030305
maze220_5_1.mz	220	5	1	4	96	32.5
maze220_5_2.mz	220	5	2	12	88	46.666666666666664
maze220_5_3.mz	220	5	3	6	94	43.5
maze220_5_4.mz	220	5	4	10	90	47.1
maze220_5_5.mz	220	5	5	13	87	56.61538461538461
maze220_5_6.mz	220	5	6	1	99	45.0
maze220_5_7.mz	220	5	7	1	99	53.0
maze220_5_8.mz	220	5	8	4	96	40.0
maze220_5_9.mz	220	5	9	39	61	40.82051282051282
maze220_10_0.mz	220	10	0	45	55	40.24444444444445
maze220_10_1.mz	220	10	1	80	20	24.2875
maze220_10_2.mz	220	10	2	26	74	43.88461538461539
maze220_10_3.mz	220	10	3	20	80	25.85
maze220_10_4.mz	220	10	4	54	46	26.61111111111111
maze220_10_5.mz	220	10	5	65	35	23.076923076923077
maze220_10_6.mz	220	10	6	8	92	20.875
maze220_10_7.mz	220	10	7	95	5	7.757894736842105
maze220_10_8.mz	220	10	8	8	92	55.625
maze220_10_9.mz	220	10	9	26	74	35.5
maze220_20_0.mz	220	20	0	32	68	37.53125
maze220_20_1.mz	220	20	1	100	0	0.08
maze220_20_2.mz	220	20	2	82	18	22.329268292682926
maze220_20_3.mz	220	20	3	56	44	22.089285714285715
maze220_20_4.mz	220	20	4	95	5	12.705263157894738
maze220_20_5.mz	220	20	5	97	3	10.917525773195877
maze220_20_6.mz	220	20	6	91	9	7.3076923076923075
maze220_20_7.mz	220	20	7	72	28	23.0
maze220_20_8.mz	220	20	8	85	15	16.24705882352941
maze220_20_9.mz	220	20	9	54	46	29.074074074074073
maze230_5_0.mz	230	5	0	4	96	40.0
maze230_5_1.mz	230	5	1	11	89	33.0
maze230_5_2.mz	230	5	2	52	48	29.884615384615383
maze230_5_3.mz	230	5	3	4	96	34.5
maze230_5_4.mz	230	5	4	40	60	32.325
maze230_5_5.mz	230	5	5	13	87	45.46153846153846
maze230_5_6.mz	230	5	6	34	66	46.3235294117647
maze230_5_7.mz	230	5	7	1	99	62.0
maze230_5_8.mz	230	5	8	1	99	53.0
maze230_5_9.mz	230	5	9	0	100	NaN
maze230_10_0.mz	230	10	0	54	46	24.77777777777778
maze230_10_1.mz	230	10	1	39	61	38.1025641025641
maze230_10_2.mz	230	10	2	21	79	48.04761904761905
maze230_10_3.mz	230	10	3	88	12	20.28409090909091
maze230_10_4.mz	230	10	4	76	24	22.42105263157895
maze230_10_5.mz	230	10	5	54	46	27.87037037037037
maze230_10_6.mz	230	10	6	92	8	15.782608695652174
maze230_10_7.mz	230	10	7	97	3	3.8762886597938144
maze230_10_8.mz	230	10	8	93	7	13.010752688172044
maze230_10_9.mz	230	10	9	5	95	46.6
maze240_5_0.mz	240	5	0	0	100	NaN
maze240_5_1.mz	240	5	1	2	98	63.5
maze240_5_2.mz	240	5	2	3	97	15.0
maze240_5_3.mz	240	5	3	10	90	58.5
maze240_5_4.mz	240	5	4	0	100	NaN
maze240_5_5.mz	240	5	5	43	57	30.6046511627907
maze240_5_6.mz	240	5	6	43	57	30.697674418604652
maze240_5_7.mz	240	5	7	1	99	23.0
maze240_5_8.mz	240	5	8	38	62	32.60526315789474
maze240_5_9.mz	240	5	9	10	90	52.1
maze240_10_0.mz	240	10	0	1	99	65.0
maze240_10_1.mz	240	10	1	2	98	53.0
maze240_10_2.mz	240	10	2	58	42	29.655172413793103
maze240_10_3.mz	240	10	3	91	9	9.296703296703297
maze240_10_4.mz	240	10	4	75	25	22.84
maze240_10_5.mz	240	10	5	20	80	38.05
maze240_10_6.mz	240	10	6	61	39	24.016393442622952
maze240_10_7.mz	240	10	7	36	64	30.22222222222222
maze240_10_8.mz	240	10	8	100	0	3.65
maze240_10_9.mz	240	10	9	16	84	48.8125
maze240_15_0.mz	240	15	0	94	6	6.159574468085107
maze240_15_1.mz	240	15	1	68	32	23.33823529411765
maze240_15_2.mz	240	15	2	58	42	33.189655172413794
maze240_15_3.mz	240	15	3	99	1	5.828282828282828
maze240_15_4.mz	240	15	4	10	90	38.4
maze240_15_5.mz	240	15	5	100	0	3.61
maze240_15_6.mz	240	15	6	66	34	25.46969696969697
maze240_15_7.mz	240	15	7	22	78	38.95454545454545
maze240_15_8.mz	240	15	8	63	37	16.206349206349206
maze240_15_9.mz	240	15	9	53	47	29.20754716981132
maze240_20_0.mz	240	20	0	94	6	11.03191489361702
maze240_20_1.mz	240	20	1	92	8	7.6521739130434785
maze240_20_2.mz	240	20	2	49	51	36.63265306122449
maze240_20_3.mz	240	20	3	21	79	40.0
maze240_20_4.mz	240	20	4	19	81	40.31578947368421
maze240_20_5.mz	240	20	5	85	15	15.51764705882353
maze240_20_6.mz	240	20	6	40	60	39.025
maze240_20_7.mz	240	20	7	58	42	21.03448275862069
maze240_20_8.mz	240	20	8	2	98	81.5
maze240_20_9.mz	240	20	9	31	69	31.806451612903224
maze250_5_0.mz	250	5	0	4	96	48.0
maze250_5_1.mz	250	5	1	3	97	59.333333333333336
maze250_5_2.mz	250	5	2	6	94	27.5
maze250_5_3.mz	250	5	3	0	100	NaN
maze250_5_4.mz	250	5	4	27	73	43.0
maze250_5_5.mz	250	5	5	2	98	67.5
maze250_5_6.mz	250	5	6	13	87	45.76923076923077
maze250_5_7.mz	250	5	7	1	99	22.0
maze250_5_8.mz	250	5	8	0	100	NaN
maze250_5_9.mz	250	5	9	36	64	42.02777777777778
maze250_10_0.mz	250	10	0	1	99	99.0
maze250_10_1.mz	250	10	1	95	5	12.063157894736841
maze250_10_2.mz	250	10	2	3	97	57.666666666666664
maze250_10_3.mz	250	10	3	27	73	30.88888888888889
maze250_10_4.mz	250	10	4	41	59	33.36585365853659
maze250_10_5.mz	250	10	5	39	61	39.8974358974359
maze250_10_6.mz	250	10	6	58	42	26.896551724137932
maze250_10_7.mz	250	10	7	5	95	52.4
maze250_10_8.mz	250	10	8	18	82	35.44444444444444
maze250_10_9.mz	250	10	9	74	26	26.18918918918919
maze260_5_0.mz	260	5	0	2	98	36.5
maze260_5_1.mz	260	5	1	0	100	NaN
maze260_5_2.mz	260	5	2	1	99	41.0
maze260_5_3.mz	260	5	3	27	73	41.333333333333336
maze260_5_4.mz	260	5	4	19	81	33.526315789473685
maze260_5_5.mz	260	5	5	41	59	35.73170731707317
maze260_5_6.mz	260	5	6	39	61	40.92307692307692
maze260_5_7.mz	260	5	7	18	82	36.5
maze260_5_8.mz	260	5	8	75	25	22.053333333333335
maze260_5_9.mz	260	5	9	1	99	75.0
maze260_10_0.mz	260	10	0	1	99	39.0
maze260_10_1.mz	260	10	1	8	92	34.75
maze260_10_2.mz	260	10	2	30	70	35.0
maze260_10_3.mz	260	10	3	13	87	34.69230769230769
maze260_10_4.mz	260	10	4	8	92	55.625
maze260_10_5.mz	260	10	5	51	49	27.137254901960784
maze260_10_6.mz	260	10	6	30	70	45.46666666666667
maze260_10_7.mz	260	10	7	11	89	45.90909090909091
maze260_10_8.mz	260	10	8	2	98	55.0
maze260_10_9.mz	260	10	9	0	100	NaN
maze260_20_0.mz	260	20	0	42	58	36.833333333333336
maze260_20_1.mz	260	20	1	18	82	40.0
maze260_20_2.mz	260	20	2	50	50	32.52
maze260_20_3.mz	260	20	3	4	96	80.25
maze260_20_4.mz	260	20	4	67	33	21.582089552238806
maze260_20_5.mz	260	20	5	3	97	46.0
maze260_20_6.mz	260	20	6	14	86	45.714285714285715
maze260_20_7.mz	260	20	7	28	72	31.357142857142858
maze260_20_8.mz	260	20	8	89	11	15.191011235955056
maze260_20_9.mz	260	20	9	67	33	26.52238805970149
maze270_5_0.mz	270	5	0	0	100	NaN
maze270_5_1.mz	270	5	1	2	98	15.0
maze270_5_2.mz	270	5	2	0	100	NaN
maze270_5_3.mz	270	5	3	2	98	34.5
maze270_5_4.mz	270	5	4	4	96	35.25
maze270_5_5.mz	270	5	5	1	99	32.0
maze270_5_6.mz	270	5	6	0	100	NaN
maze270_5_7.mz	270	5	7	29	71	46.93103448275862
maze270_5_8.mz	270	5	8	3	97	54.333333333333336
maze270_5_9.mz	270	5	9	0	100	NaN
maze270_10_0.mz	270	10	0	3	97	46.333333333333336
maze270_10_1.mz	270	10	1	93	7	10.096774193548388
maze270_10_2.mz	270	10	2	47	53	26.04255319148936
maze270_10_3.mz	270	10	3	35	65	45.6
maze270_10_4.mz	270	10	4	19	81	42.578947368421055
maze270_10_5.mz	270	10	5	3	97	35.666666666666664
maze270_10_6.mz	270	10	6	15	85	48.333333333333336
maze270_10_7.mz	270	10	7	21	79	41.666666666666664
maze270_10_8.mz	270	10	8	33	67	39.39393939393939
maze270_10_9.mz	270	10	9	2	98	85.0
maze270_15_0.mz	270	15	0	49	51	31.755102040816325
maze270_15_1.mz	270	15	1	18	82	36.166666666666664
maze270_15_2.mz	270	15	2	97	3	5.061855670103093
maze270_15_3.mz	270	15	3	1	99	18.0
maze270_15_4.mz	270	15	4	67	33	25.26865671641791
maze270_15_5.mz	270	15	5	21	79	39.57142857142857
maze270_15_6.mz	270	15	6	23	77	51.56521739130435
maze270_15_7.mz	270	15	7	7	93	53.57142857142857
maze270_15_8.mz	270	15	8	69	31	31.159420289855074
maze270_15_9.mz	270	15	9	26	74	44.53846153846154
maze280_5_0.mz	280	5	0	0	100	NaN
maze280_5_1.mz	280	5	1	10	90	43.1
maze280_5_2.mz	280	5	2	1	99	0.0
maze280_5_3.mz	280	5	3	7	93	57.857142857142854
maze280_5_4.mz	280	5	4	0	100	NaN
maze280_5_5.mz	280	5	5	2	98	49.0
maze280_5_6.mz	280	5	6	7	93	35.0
maze280_5_7.mz	280	5	7	27	73	28.62962962962963
maze280_5_8.mz	280	5	8	2	98	50.5
maze280_5_9.mz	280	5	9	0	100	NaN
maze280_10_0.mz	280	10	0	43	57	34.093023255813954
maze280_10_1.mz	280	10	1	64	36	24.171875
maze280_10_2.mz	280	10	2	14	86	51.857142857142854
maze280_10_3.mz	280	10	3	29	71	44.58620689655172
maze280_10_4.mz	280	10	4	16	84	25.75
maze280_10_5.mz	280	10	5	17	83	34.88235294117647
maze280_10_6.mz	280	10	6	25	75	36.24
maze280_10_7.mz	280	10	7	3	97	48.0
maze280_10_8.mz	280	10	8	11	89	43.27272727272727
maze280_10_9.mz	280	10	9	22	78	25.772727272727273
maze280_20_0.mz	280	20	0	3	97	17.333333333333332
maze280_20_1.mz	280	20	1	16	84	41.25
maze280_20_2.mz	280	20	2	92	8	14.608695652173912
maze280_20_3.mz	280	20	3	6	94	47.333333333333336
maze280_20_4.mz	280	20	4	2	98	49.5
maze280_20_5.mz	280	20	5	88	12	13.568181818181818
maze280_20_6.mz	280	20	6	11	89	50.81818181818182
maze280_20_7.mz	280	20	7	2	98	79.0
maze280_20_8.mz	280	20	8	5	95	31.6
maze280_20_9.mz	280	20	9	98	2	4.469387755102041
maze290_5_0.mz	290	5	0	0	100	NaN
maze290_5_1.mz	290	5	1	1	99	61.0
maze290_5_2.mz	290	5	2	0	100	NaN
maze290_5_3.mz	290	5	3	2	98	76.5
maze290_5_4.mz	290	5	4	4	96	62.75
maze290_5_5.mz	290	5	5	3	97	31.333333333333332
maze290_5_6.mz	290	5	6	1	99	88.0
maze290_5_7.mz	290	5	7	76	24	26.039473684210527
maze290_5_8.mz	290	5	8	4	96	58.0
maze290_5_9.mz	290	5	9	0	100	NaN
maze290_10_0.mz	290	10	0	41	59	25.4390243902439
maze290_10_1.mz	290	10	1	43	57	37.95348837209303
maze290_10_2.mz	290	10	2	22	78	41.90909090909091
maze290_10_3.mz	290	10	3	29	71	42.96551724137931
maze290_10_4.mz	290	10	4	15	85	39.4
maze290_10_5.mz	290	10	5	67	33	21.64179104477612
maze290_10_6.mz	290	10	6	1	99	5.0
maze290_10_7.mz	290	10	7	63	37	26.22222222222222
maze290_10_8.mz	290	10	8	58	42	31.413793103448278
maze290_10_9.mz	290	10	9	55	45	24.763636363636362
maze300_5_0.mz	300	5	0	0	100	NaN
maze300_5_1.mz	300	5	1	30	70	44.13333333333333
maze300_5_2.mz	300	5	2	1	99	19.0
maze300_5_3.mz	300	5	3	0	100	NaN
maze300_5_4.mz	300	5	4	1	99	19.0
maze300_5_5.mz	300	5	5	0	100	NaN
maze300_5_6.mz	300	5	6	1	99	19.0
maze300_5_7.mz	300	5	7	0	100	NaN
maze300_5_8.mz	300	5	8	2	98	67.0
maze300_5_9.mz	300	5	9	0	100	NaN
maze300_10_0.mz	300	10	0	27	73	31.62962962962963
maze300_10_1.mz	300	10	1	82	18	24.28048780487805
maze300_10_2.mz	300	10	2	2	98	51.0
maze300_10_3.mz	300	10	3	61	39	28.229508196721312
maze300_10_4.mz	300	10	4	8	92	45.625
maze300_10_5.mz	300	10	5	14	86	48.07142857142857
maze300_10_6.mz	300	10	6	12	88	45.25
maze300_10_7.mz	300	10	7	40	60	40.825
maze300_10_8.mz	300	10	8	100	0	2.72
maze300_10_9.mz	300	10	9	12	88	35.166666666666664
maze300_15_0.mz	300	15	0	46	54	29.043478260869566
maze300_15_1.mz	300	15	1	67	33	18.671641791044777
maze300_15_2.mz	300	15	2	98	2	7.091836734693878
maze300_15_3.mz	300	15	3	17	83	38.35294117647059
maze300_15_4.mz	300	15	4	19	81	34.63157894736842
maze300_15_5.mz	300	15	5	0	100	NaN
maze300_15_6.mz	300	15	6	86	14	15.837209302325581
maze300_15_7.mz	300	15	7	59	41	23.47457627118644
maze300_15_8.mz	300	15	8	66	34	26.484848484848484
maze300_15_9.mz	300	15	9	2	98	40.5
maze300_20_0.mz	300	20	0	96	4	10.333333333333334
maze300_20_1.mz	300	20	1	38	62	36.6578947368421
maze300_20_2.mz	300	20	2	0	100	NaN
maze300_20_3.mz	300	20	3	28	72	34.392857142857146
maze300_20_4.mz	300	20	4	22	78	30.59090909090909
maze300_20_5.mz	300	20	5	57	43	35.96491228070175
maze300_20_6.mz	300	20	6	12	88	34.083333333333336
maze300_20_7.mz	300	20	7	90	10	19.633333333333333
maze300_20_8.mz	300	20	8	7	93	33.857142857142854
maze300_20_9.mz	300	20	9	17	83	33.05882352941177
